YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,2,5,4,EV,4581,N12126,GSO,EWR,1023,1013.0,-10.0,17.0,1030.0,101.0,86.0,62.0,445,1132.0,7.0,1204,1139.0,-25.0,False,False,,,,,,
2015,11,28,6,AA,589,N578UW,PHX,SEA,2340,2342.0,2.0,12.0,2354.0,183.0,167.0,146.0,1107,120.0,9.0,143,129.0,-14.0,False,False,,,,,,
2015,1,15,4,OO,5483,N707SK,DEN,SLC,1856,1915.0,19.0,23.0,1938.0,91.0,93.0,60.0,391,2038.0,10.0,2027,2048.0,21.0,False,False,,2.0,0.0,5.0,14.0,0.0
2015,9,28,1,AA,2011,N725UW,CLT,RDU,745,739.0,-6.0,27.0,806.0,54.0,60.0,28.0,130,834.0,5.0,839,839.0,0.0,False,False,,,,,,
2015,12,7,1,AA,79,N3EKAA,DFW,SLC,2205,2236.0,31.0,10.0,2246.0,173.0,154.0,139.0,989,5.0,5.0,2358,10.0,12.0,False,False,,,,,,
2015,4,21,2,AA,2208,N475AA,CLE,DFW,1845,1909.0,24.0,9.0,1918.0,181.0,174.0,156.0,1021,2054.0,9.0,2046,2103.0,17.0,False,False,,0.0,0.0,0.0,17.0,0.0
2015,3,17,2,OO,4554,N633SK,OMA,MSP,1730,1809.0,39.0,8.0,1817.0,70.0,56.0,43.0,282,1900.0,5.0,1840,1905.0,25.0,False,False,,0.0,0.0,18.0,7.0,0.0
2015,8,22,6,DL,706,N910AT,BOS,JFK,1805,1805.0,0.0,19.0,1824.0,84.0,71.0,38.0,187,1902.0,14.0,1929,1916.0,-13.0,False,False,,,,,,
2015,8,7,5,EV,4894,N759EV,LGA,CLE,908,904.0,-4.0,88.0,1032.0,122.0,154.0,62.0,419,1134.0,4.0,1110,1138.0,28.0,False,False,,28.0,0.0,0.0,0.0,0.0
2015,12,30,3,EV,4685,N13913,IAH,TUL,905,903.0,-2.0,23.0,926.0,91.0,88.0,60.0,429,1026.0,5.0,1036,1031.0,-5.0,False,False,,,,,,
2015,11,9,1,B6,1118,N266JB,CLT,JFK,1950,1944.0,-6.0,21.0,2005.0,107.0,101.0,77.0,541,2122.0,3.0,2137,2125.0,-12.0,False,False,,,,,,
2015,10,18,7,AA,2023,N551UW,14107,12892,1350,1351.0,1.0,15.0,1406.0,91.0,81.0,55.0,370,1501.0,11.0,1521,1512.0,-9.0,False,False,,,,,,
2015,9,12,6,WN,4740,N8601C,PHL,LAS,800,809.0,9.0,12.0,821.0,325.0,292.0,275.0,2176,956.0,5.0,1025,1001.0,-24.0,False,False,,,,,,
2015,4,16,4,NK,610,N512NK,FLL,BOS,905,903.0,-2.0,12.0,915.0,188.0,182.0,160.0,1237,1155.0,10.0,1213,1205.0,-8.0,False,False,,,,,,
2015,3,27,5,WN,4812,N201LV,BWI,CMH,755,805.0,10.0,14.0,819.0,80.0,80.0,59.0,337,918.0,7.0,915,925.0,10.0,False,False,,,,,,
2015,2,26,4,EV,4105,N13550,IAH,CAE,1250,1249.0,-1.0,14.0,1303.0,132.0,120.0,103.0,878,1546.0,3.0,1602,1549.0,-13.0,False,False,,,,,,
2015,5,29,5,OO,4743,N693CA,SNA,SLC,1824,1814.0,-10.0,12.0,1826.0,106.0,102.0,86.0,588,2052.0,4.0,2110,2056.0,-14.0,False,False,,,,,,
2015,3,18,3,DL,1701,N907DA,BOS,ATL,945,944.0,-1.0,21.0,1005.0,174.0,163.0,135.0,946,1220.0,7.0,1239,1227.0,-12.0,False,False,,,,,,
2015,2,14,6,WN,3034,N742SW,BWI,PIT,1040,1104.0,24.0,11.0,1115.0,60.0,60.0,41.0,210,1156.0,8.0,1140,1204.0,24.0,False,False,,0.0,0.0,0.0,24.0,0.0
2015,10,15,4,AA,1064,N3DUAA,13303,12953,1105,1059.0,-6.0,17.0,1116.0,175.0,162.0,141.0,1096,1337.0,4.0,1400,1341.0,-19.0,False,False,,,,,,
2015,4,21,2,WN,925,N639SW,LAX,TUS,1230,1242.0,12.0,11.0,1253.0,80.0,79.0,65.0,451,1358.0,3.0,1350,1401.0,11.0,False,False,,,,,,
2015,2,16,1,B6,358,N593JB,BUR,JFK,2145,2203.0,18.0,16.0,2219.0,307.0,332.0,289.0,2465,608.0,27.0,552,635.0,43.0,False,False,,25.0,0.0,10.0,8.0,0.0
2015,2,12,4,B6,116,N351JB,JFK,SYR,936,931.0,-5.0,47.0,1018.0,72.0,99.0,49.0,209,1107.0,3.0,1048,1110.0,22.0,False,False,,22.0,0.0,0.0,0.0,0.0
2015,9,26,6,WN,2331,N630WN,MCO,ATL,840,836.0,-4.0,17.0,853.0,100.0,94.0,65.0,404,958.0,12.0,1020,1010.0,-10.0,False,False,,,,,,
2015,1,5,1,WN,4015,N907WN,MDW,DTW,2140,2.0,142.0,89.0,131.0,60.0,138.0,40.0,228,311.0,9.0,2340,320.0,220.0,False,False,,78.0,0.0,0.0,0.0,142.0
2015,8,23,7,AA,1902,N701UW,MCO,DCA,700,702.0,2.0,12.0,714.0,131.0,122.0,102.0,759,856.0,8.0,911,904.0,-7.0,False,False,,,,,,
2015,3,11,3,WN,1082,N751SW,SNA,SMF,2125,2125.0,0.0,7.0,2132.0,85.0,79.0,68.0,404,2240.0,4.0,2250,2244.0,-6.0,False,False,,,,,,
2015,12,28,1,UA,257,,SFO,LAX,2244,,,,,91.0,,,337,,,15,,,False,True,B,,,,,
2015,10,4,7,DL,2348,N3741S,10397,14747,2155,2153.0,-2.0,10.0,2203.0,337.0,298.0,281.0,2182,2344.0,7.0,32,2351.0,-41.0,False,False,,,,,,
2015,10,30,5,AA,547,N568UW,14771,14107,1705,1701.0,-4.0,18.0,1719.0,121.0,115.0,88.0,651,1847.0,9.0,1906,1856.0,-10.0,False,False,,,,,,
2015,5,10,7,EV,4303,N28529,IAH,GPT,1658,1708.0,10.0,9.0,1717.0,78.0,67.0,54.0,376,1811.0,4.0,1816,1815.0,-1.0,False,False,,,,,,
2015,8,3,1,EV,4985,N883AS,GNV,ATL,615,610.0,-5.0,8.0,618.0,72.0,74.0,58.0,300,716.0,8.0,727,724.0,-3.0,False,False,,,,,,
2015,7,11,6,WN,4476,N522SW,HOU,DAL,1230,1231.0,1.0,8.0,1239.0,60.0,55.0,42.0,239,1321.0,5.0,1330,1326.0,-4.0,False,False,,,,,,
2015,6,17,3,WN,3662,N951WN,BWI,BNA,855,901.0,6.0,14.0,915.0,110.0,103.0,82.0,587,937.0,7.0,945,944.0,-1.0,False,False,,,,,,
2015,10,22,4,B6,112,N238JB,13930,10721,1930,1925.0,-5.0,19.0,1944.0,139.0,127.0,104.0,867,2228.0,4.0,2249,2232.0,-17.0,False,False,,,,,,
2015,10,6,2,WN,2879,N278WN,12191,13495,1520,1734.0,134.0,11.0,1745.0,65.0,59.0,45.0,302,1830.0,3.0,1625,1833.0,128.0,False,False,,0.0,0.0,119.0,9.0,0.0
2015,12,23,3,AA,2567,N785AA,BOS,JFK,1743,2049.0,186.0,18.0,2107.0,91.0,97.0,45.0,187,2152.0,34.0,1914,2226.0,192.0,False,False,,68.0,0.0,0.0,124.0,0.0
2015,9,26,6,B6,1822,N766JB,LGB,PDX,1808,1826.0,18.0,9.0,1835.0,135.0,125.0,111.0,846,2026.0,5.0,2023,2031.0,8.0,False,False,,,,,,
2015,5,7,4,WN,750,N791SW,SAT,LAS,1500,1454.0,-6.0,8.0,1502.0,175.0,169.0,156.0,1069,1538.0,5.0,1555,1543.0,-12.0,False,False,,,,,,
2015,2,6,5,UA,1296,N14250,LAX,KOA,1003,1104.0,61.0,15.0,1119.0,359.0,372.0,351.0,2504,1510.0,6.0,1402,1516.0,74.0,False,False,,13.0,0.0,61.0,0.0,0.0
2015,11,8,7,UA,1431,N512UA,EWR,LAX,700,659.0,-1.0,13.0,712.0,383.0,360.0,306.0,2454,918.0,41.0,1023,959.0,-24.0,False,False,,,,,,
2015,8,7,5,WN,3583,N7727A,MDW,MCI,600,607.0,7.0,7.0,614.0,80.0,74.0,61.0,405,715.0,6.0,720,721.0,1.0,False,False,,,,,,
2015,5,20,3,WN,124,N754SW,MCO,BWI,2050,2054.0,4.0,15.0,2109.0,135.0,127.0,105.0,787,2254.0,7.0,2305,2301.0,-4.0,False,False,,,,,,
2015,1,9,5,OO,4703,N824SK,LAX,SMF,1621,1753.0,92.0,23.0,1816.0,89.0,85.0,59.0,373,1915.0,3.0,1750,1918.0,88.0,False,False,,0.0,0.0,0.0,88.0,0.0
2015,3,29,7,DL,2558,N994AT,EWR,ATL,845,854.0,9.0,13.0,907.0,157.0,120.0,96.0,746,1043.0,11.0,1122,1054.0,-28.0,False,False,,,,,,
2015,10,22,4,UA,224,N412UA,10397,11618,633,628.0,-5.0,9.0,637.0,130.0,129.0,102.0,746,819.0,18.0,843,837.0,-6.0,False,False,,,,,,
2015,12,11,5,OO,5285,N952SW,FAR,ORD,1816,1813.0,-3.0,13.0,1826.0,115.0,105.0,77.0,557,1943.0,15.0,2011,1958.0,-13.0,False,False,,,,,,
2015,2,27,5,DL,1226,N825DN,TPA,DTW,1745,1745.0,0.0,10.0,1755.0,154.0,145.0,124.0,983,1959.0,11.0,2019,2010.0,-9.0,False,False,,,,,,
2015,5,15,5,MQ,3458,N6EAMQ,CLE,ORD,905,859.0,-6.0,17.0,916.0,88.0,80.0,57.0,315,913.0,6.0,933,919.0,-14.0,False,False,,,,,,
2015,9,19,6,UA,1688,N73276,DEN,LGA,955,951.0,-4.0,9.0,1000.0,234.0,205.0,192.0,1620,1512.0,4.0,1549,1516.0,-33.0,False,False,,,,,,
2015,3,28,6,AA,361,N3FKAA,EWR,MIA,759,752.0,-7.0,19.0,811.0,193.0,199.0,174.0,1085,1105.0,6.0,1112,1111.0,-1.0,False,False,,,,,,
2015,8,7,5,EV,5429,N883AS,ATL,MLU,2006,2001.0,-5.0,15.0,2016.0,94.0,80.0,63.0,448,2019.0,2.0,2040,2021.0,-19.0,False,False,,,,,,
2015,6,14,7,UA,1209,N76523,FAI,ORD,2013,2032.0,19.0,11.0,2043.0,351.0,343.0,326.0,2785,509.0,6.0,504,515.0,11.0,False,False,,,,,,
2015,2,20,5,AS,662,N307AS,SEA,DFW,640,635.0,-5.0,14.0,649.0,222.0,200.0,178.0,1660,1147.0,8.0,1222,1155.0,-27.0,False,False,,,,,,
2015,10,31,6,B6,1684,N586JB,13204,12478,1731,1730.0,-1.0,11.0,1741.0,156.0,145.0,129.0,944,1950.0,5.0,2007,1955.0,-12.0,False,False,,,,,,
2015,5,25,1,MQ,3538,N932MQ,MSN,DFW,1505,,,,,154.0,,,821,,,1739,,,False,True,B,,,,,
2015,9,23,3,UA,1906,N69847,MCO,IAH,1205,1207.0,2.0,11.0,1218.0,154.0,132.0,115.0,854,1313.0,6.0,1339,1319.0,-20.0,False,False,,,,,,
2015,12,7,1,WN,653,N782SA,HOU,MCO,1805,1758.0,-7.0,9.0,1807.0,130.0,123.0,107.0,849,2054.0,7.0,2115,2101.0,-14.0,False,False,,,,,,
2015,8,10,1,EV,4998,N716EV,LGA,CMH,1320,1313.0,-7.0,15.0,1328.0,116.0,101.0,72.0,479,1440.0,14.0,1516,1454.0,-22.0,False,False,,,,,,
2015,5,11,1,EV,4875,N979EV,AVP,DTW,1715,1705.0,-10.0,16.0,1721.0,97.0,100.0,77.0,399,1838.0,7.0,1852,1845.0,-7.0,False,False,,,,,,
2015,5,7,4,DL,1350,N908DE,ATL,CHS,935,933.0,-2.0,10.0,943.0,68.0,67.0,47.0,259,1030.0,10.0,1043,1040.0,-3.0,False,False,,,,,,
2015,8,16,7,WN,220,N726SW,MDW,ICT,1955,1955.0,0.0,12.0,2007.0,110.0,92.0,75.0,589,2122.0,5.0,2145,2127.0,-18.0,False,False,,,,,,
2015,8,27,4,AA,1894,N112US,PHL,DEN,1155,1435.0,160.0,12.0,1447.0,242.0,235.0,218.0,1558,1625.0,5.0,1357,1630.0,153.0,False,False,,0.0,0.0,153.0,0.0,0.0
2015,11,7,6,AA,2175,N3JKAA,BOS,JFK,600,554.0,-6.0,14.0,608.0,79.0,72.0,50.0,187,658.0,8.0,719,706.0,-13.0,False,False,,,,,,
2015,2,3,2,AA,341,N4WNAA,DFW,AUS,1605,1600.0,-5.0,17.0,1617.0,57.0,58.0,35.0,190,1652.0,6.0,1702,1658.0,-4.0,False,False,,,,,,
2015,4,2,4,WN,803,N642WN,OAK,LAX,1745,1831.0,46.0,16.0,1847.0,75.0,78.0,58.0,337,1945.0,4.0,1900,1949.0,49.0,False,False,,29.0,0.0,0.0,20.0,0.0
2015,12,12,6,EV,4743,N14568,ORD,GSP,1350,1400.0,10.0,15.0,1415.0,106.0,96.0,79.0,577,1634.0,2.0,1636,1636.0,0.0,False,False,,,,,,
2015,9,1,2,WN,2988,N491WN,OAK,PHX,600,557.0,-3.0,9.0,606.0,115.0,106.0,91.0,646,737.0,6.0,755,743.0,-12.0,False,False,,,,,,
2015,3,19,4,AS,90,N705AS,ANC,SEA,1325,1328.0,3.0,17.0,1345.0,210.0,216.0,193.0,1448,1758.0,6.0,1755,1804.0,9.0,False,False,,,,,,
2015,11,2,1,NK,762,N502NK,MCO,ATL,825,815.0,-10.0,24.0,839.0,84.0,102.0,67.0,404,946.0,11.0,949,957.0,8.0,False,False,,,,,,
2015,6,5,5,EV,5913,N15574,SAV,ORD,644,646.0,2.0,8.0,654.0,141.0,144.0,127.0,773,801.0,9.0,805,810.0,5.0,False,False,,,,,,
2015,8,17,1,AA,579,N507AY,SAN,CLT,2230,2245.0,15.0,13.0,2258.0,274.0,262.0,242.0,2077,600.0,7.0,604,607.0,3.0,False,False,,,,,,
2015,10,21,3,UA,1644,N75853,12266,13204,1555,1615.0,20.0,28.0,1643.0,143.0,139.0,102.0,854,1925.0,9.0,1918,1934.0,16.0,False,False,,0.0,0.0,16.0,0.0,0.0
2015,12,7,1,DL,2482,N956DN,ORD,MSP,640,640.0,0.0,25.0,705.0,99.0,94.0,62.0,334,807.0,7.0,819,814.0,-5.0,False,False,,,,,,
2015,8,28,5,WN,209,N469WN,ATL,MDW,1150,1149.0,-1.0,7.0,1156.0,125.0,99.0,87.0,591,1223.0,5.0,1255,1228.0,-27.0,False,False,,,,,,
2015,2,1,7,DL,2096,N906DA,MSP,LGA,1315,1320.0,5.0,10.0,1330.0,166.0,145.0,130.0,1020,1640.0,5.0,1701,1645.0,-16.0,False,False,,,,,,
2015,6,28,7,WN,3671,N617SW,SJC,PDX,1550,1606.0,16.0,8.0,1614.0,100.0,86.0,75.0,569,1729.0,3.0,1730,1732.0,2.0,False,False,,,,,,
2015,1,4,7,AA,275,N5CGAA,MCO,MIA,830,824.0,-6.0,9.0,833.0,67.0,62.0,39.0,192,912.0,14.0,937,926.0,-11.0,False,False,,,,,,
2015,7,16,4,AA,1254,N856AA,SJU,MIA,1440,1446.0,6.0,20.0,1506.0,166.0,156.0,129.0,1045,1715.0,7.0,1726,1722.0,-4.0,False,False,,,,,,
2015,8,12,3,WN,349,N7732A,ATL,BOS,1355,1355.0,0.0,24.0,1419.0,160.0,153.0,121.0,946,1620.0,8.0,1635,1628.0,-7.0,False,False,,,,,,
2015,3,2,1,MQ,3534,N853MQ,ABI,DFW,550,549.0,-1.0,34.0,623.0,53.0,70.0,31.0,158,654.0,5.0,643,659.0,16.0,False,False,,16.0,0.0,0.0,0.0,0.0
2015,11,9,1,AA,1361,N3GSAA,BNA,LAX,600,556.0,-4.0,23.0,619.0,292.0,297.0,265.0,1797,844.0,9.0,852,853.0,1.0,False,False,,,,,,
2015,8,5,3,EV,3942,N17560,ORD,ROA,730,728.0,-2.0,20.0,748.0,109.0,101.0,75.0,531,1003.0,6.0,1019,1009.0,-10.0,False,False,,,,,,
2015,2,19,4,WN,346,N225WN,SAT,SAN,1125,1138.0,13.0,8.0,1146.0,185.0,182.0,171.0,1129,1237.0,3.0,1230,1240.0,10.0,False,False,,,,,,
2015,2,8,7,WN,668,N292WN,MCO,PVD,1300,1333.0,33.0,7.0,1340.0,155.0,151.0,137.0,1072,1557.0,7.0,1535,1604.0,29.0,False,False,,0.0,0.0,29.0,0.0,0.0
2015,11,21,6,OO,6278,N969SW,DEN,SGF,1005,1010.0,5.0,26.0,1036.0,109.0,108.0,78.0,637,1254.0,4.0,1254,1258.0,4.0,False,False,,,,,,
2015,8,24,1,DL,2467,N372DA,JFK,AUS,830,827.0,-3.0,16.0,843.0,241.0,214.0,192.0,1521,1055.0,6.0,1131,1101.0,-30.0,False,False,,,,,,
2015,8,4,2,UA,1793,N14231,SFO,CLE,2230,2227.0,-3.0,22.0,2249.0,285.0,266.0,237.0,2161,546.0,7.0,615,553.0,-22.0,False,False,,,,,,
2015,7,22,3,AA,657,N712US,RSW,CLT,1015,1006.0,-9.0,10.0,1016.0,113.0,108.0,85.0,600,1141.0,13.0,1208,1154.0,-14.0,False,False,,,,,,
2015,7,20,1,DL,2091,N942DN,TPA,ATL,1240,1233.0,-7.0,17.0,1250.0,95.0,90.0,64.0,406,1354.0,9.0,1415,1403.0,-12.0,False,False,,,,,,
2015,1,21,3,EV,4860,N24103,LFT,DEN,1615,1650.0,35.0,11.0,1701.0,177.0,166.0,148.0,978,1829.0,7.0,1812,1836.0,24.0,False,False,,6.0,0.0,0.0,18.0,0.0
2015,6,4,4,OO,2766,N897SK,SBP,PHX,1228,1221.0,-7.0,11.0,1232.0,101.0,97.0,77.0,509,1349.0,9.0,1409,1358.0,-11.0,False,False,,,,,,
2015,1,14,3,AA,334,N4YMAA,MFE,DFW,1132,1154.0,22.0,13.0,1207.0,98.0,89.0,70.0,469,1317.0,6.0,1310,1323.0,13.0,False,False,,,,,,
2015,3,29,7,EV,5273,N713EV,DTW,IAH,2046,2156.0,70.0,17.0,2213.0,190.0,172.0,146.0,1075,2339.0,9.0,2256,2348.0,52.0,False,False,,0.0,0.0,52.0,0.0,0.0
2015,4,21,2,WN,2702,N419WN,SDF,BWI,725,721.0,-4.0,7.0,728.0,100.0,79.0,67.0,495,835.0,5.0,905,840.0,-25.0,False,False,,,,,,
2015,4,19,7,DL,1485,N933DL,LGA,MCO,1955,1950.0,-5.0,22.0,2012.0,174.0,170.0,144.0,950,2236.0,4.0,2249,2240.0,-9.0,False,False,,,,,,
2015,6,3,3,WN,2237,N926WN,MSP,ATL,1115,1133.0,18.0,15.0,1148.0,150.0,136.0,117.0,907,1445.0,4.0,1445,1449.0,4.0,False,False,,,,,,
2015,2,7,6,NK,107,N607NK,DFW,SAN,834,826.0,-8.0,16.0,842.0,193.0,179.0,155.0,1171,917.0,8.0,947,925.0,-22.0,False,False,,,,,,
2015,1,22,4,DL,1790,N612DL,SAT,ATL,1335,1330.0,-5.0,10.0,1340.0,134.0,116.0,98.0,874,1618.0,8.0,1649,1626.0,-23.0,False,False,,,,,,
2015,9,2,3,EV,5056,N870AS,ATL,SHV,810,804.0,-6.0,12.0,816.0,107.0,94.0,79.0,551,835.0,3.0,857,838.0,-19.0,False,False,,,,,,
2015,12,24,4,AA,175,N3FTAA,DCA,DFW,540,550.0,10.0,16.0,606.0,222.0,200.0,174.0,1192,800.0,10.0,822,810.0,-12.0,False,False,,,,,,
2015,4,12,7,OO,4660,N633SK,SUN,SLC,650,639.0,-11.0,4.0,643.0,56.0,42.0,34.0,222,717.0,4.0,746,721.0,-25.0,False,False,,,,,,
2015,6,11,4,B6,1024,N937JB,LAX,JFK,2330,2328.0,-2.0,15.0,2343.0,328.0,320.0,302.0,2475,745.0,3.0,758,748.0,-10.0,False,False,,,,,,
2015,2,8,7,AS,730,N440AS,SEA,IAH,1030,1030.0,0.0,20.0,1050.0,246.0,245.0,210.0,1874,1620.0,15.0,1636,1635.0,-1.0,False,False,,,,,,
2015,3,21,6,EV,2516,N901EV,DFW,CRP,1235,1234.0,-1.0,21.0,1255.0,75.0,91.0,66.0,354,1401.0,4.0,1350,1405.0,15.0,False,False,,15.0,0.0,0.0,0.0,0.0
2015,5,24,7,AA,2429,N454AA,DFW,SAT,1925,1918.0,-7.0,12.0,1930.0,72.0,60.0,46.0,247,2016.0,2.0,2037,2018.0,-19.0,False,False,,,,,,
2015,3,3,2,EV,5206,N186PQ,IAH,MSP,743,736.0,-7.0,29.0,805.0,166.0,179.0,132.0,1034,1017.0,18.0,1029,1035.0,6.0,False,False,,,,,,
2015,9,15,2,MQ,3454,N1EAMQ,XNA,ORD,925,921.0,-4.0,10.0,931.0,105.0,95.0,78.0,522,1049.0,7.0,1110,1056.0,-14.0,False,False,,,,,,
2015,12,15,2,AA,1332,N3CGAA,LAX,ORD,1435,1430.0,-5.0,14.0,1444.0,252.0,220.0,195.0,1744,1959.0,11.0,2047,2010.0,-37.0,False,False,,,,,,
2015,10,2,5,MQ,3563,N822MQ,14842,11298,513,517.0,4.0,13.0,530.0,72.0,62.0,40.0,229,610.0,9.0,625,619.0,-6.0,False,False,,,,,,
2015,10,17,6,WN,4052,N267WN,12391,13204,1050,1048.0,-2.0,9.0,1057.0,165.0,161.0,148.0,971,1325.0,4.0,1335,1329.0,-6.0,False,False,,,,,,
2015,12,16,3,F9,766,N223FR,LAS,DEN,1440,1554.0,74.0,16.0,1610.0,112.0,107.0,82.0,628,1832.0,9.0,1732,1841.0,69.0,False,False,,0.0,0.0,0.0,69.0,0.0
2015,3,8,7,AS,822,N593AS,OGG,PDX,2305,2319.0,14.0,16.0,2335.0,314.0,305.0,285.0,2562,720.0,4.0,719,724.0,5.0,False,False,,,,,,
2015,7,3,5,WN,3401,N385SW,LAX,DAL,1720,1716.0,-4.0,14.0,1730.0,180.0,183.0,164.0,1246,2214.0,5.0,2220,2219.0,-1.0,False,False,,,,,,
2015,5,14,4,UA,1206,N77518,EWR,FLL,1137,1136.0,-1.0,16.0,1152.0,196.0,159.0,139.0,1065,1411.0,4.0,1453,1415.0,-38.0,False,False,,,,,,
2015,3,1,7,AA,1198,N3DJAA,DFW,FLL,1425,1505.0,40.0,12.0,1517.0,161.0,152.0,136.0,1119,1833.0,4.0,1806,1837.0,31.0,False,False,,0.0,0.0,16.0,15.0,0.0
2015,1,3,6,DL,2024,N949DL,ATL,BWI,1855,1956.0,61.0,24.0,2020.0,111.0,105.0,76.0,577,2136.0,5.0,2046,2141.0,55.0,False,False,,55.0,0.0,0.0,0.0,0.0
2015,9,22,2,AA,344,N015AA,DFW,ATL,1205,1203.0,-2.0,18.0,1221.0,132.0,127.0,98.0,731,1459.0,11.0,1517,1510.0,-7.0,False,False,,,,,,
2015,5,18,1,WN,2677,N951WN,BOS,DEN,835,837.0,2.0,12.0,849.0,280.0,267.0,245.0,1754,1054.0,10.0,1115,1104.0,-11.0,False,False,,,,,,
2015,11,17,2,DL,1633,N895AT,ATL,HOU,817,816.0,-1.0,16.0,832.0,136.0,130.0,107.0,696,919.0,7.0,933,926.0,-7.0,False,False,,,,,,
2015,3,26,4,EV,5975,N14186,COS,DEN,1628,1620.0,-8.0,11.0,1631.0,44.0,36.0,18.0,73,1649.0,7.0,1712,1656.0,-16.0,False,False,,,,,,
2015,9,29,2,UA,1503,N15710,DCA,IAH,545,543.0,-2.0,10.0,553.0,188.0,183.0,166.0,1208,739.0,7.0,753,746.0,-7.0,False,False,,,,,,
2015,3,13,5,OO,7399,N430SW,MSP,HIB,1115,1111.0,-4.0,14.0,1125.0,61.0,49.0,31.0,174,1156.0,4.0,1216,1200.0,-16.0,False,False,,,,,,
2015,1,5,1,DL,1435,N991AT,IAD,ATL,940,939.0,-1.0,10.0,949.0,115.0,101.0,86.0,534,1115.0,5.0,1135,1120.0,-15.0,False,False,,,,,,
2015,6,2,2,DL,817,N540US,MCI,MSP,645,639.0,-6.0,14.0,653.0,86.0,83.0,63.0,393,756.0,6.0,811,802.0,-9.0,False,False,,,,,,
2015,4,6,1,AA,1239,N3FTAA,ORD,SEA,1040,1101.0,21.0,17.0,1118.0,272.0,267.0,242.0,1721,1320.0,8.0,1312,1328.0,16.0,False,False,,0.0,0.0,16.0,0.0,0.0
2015,10,30,5,UA,393,N27205,12892,11292,831,842.0,11.0,18.0,900.0,149.0,144.0,119.0,862,1159.0,7.0,1200,1206.0,6.0,False,False,,,,,,
2015,11,12,4,AA,1766,N745VJ,CLT,ORF,2010,2006.0,-4.0,24.0,2030.0,66.0,73.0,42.0,290,2112.0,7.0,2116,2119.0,3.0,False,False,,,,,,
2015,7,6,1,WN,637,N449WN,BUR,PHX,1205,1201.0,-4.0,11.0,1212.0,80.0,86.0,58.0,369,1310.0,17.0,1325,1327.0,2.0,False,False,,,,,,
2015,12,3,4,WN,479,N726SW,SAT,SAN,1025,1023.0,-2.0,9.0,1032.0,185.0,173.0,160.0,1129,1112.0,4.0,1130,1116.0,-14.0,False,False,,,,,,
2015,3,6,5,OO,4992,N701SK,ORD,SBN,2100,2109.0,9.0,17.0,2126.0,48.0,38.0,18.0,84,2244.0,3.0,2248,2247.0,-1.0,False,False,,,,,,
2015,5,7,4,B6,698,N793JB,MCO,LGA,1835,1833.0,-2.0,16.0,1849.0,163.0,156.0,131.0,950,2100.0,9.0,2118,2109.0,-9.0,False,False,,,,,,
2015,7,13,1,DL,2099,N963AT,SDF,ATL,600,555.0,-5.0,18.0,613.0,80.0,75.0,52.0,321,705.0,5.0,720,710.0,-10.0,False,False,,,,,,
2015,7,12,7,AA,2316,N3DCAA,DFW,PHL,1000,959.0,-1.0,17.0,1016.0,199.0,196.0,172.0,1303,1408.0,7.0,1419,1415.0,-4.0,False,False,,,,,,
2015,6,16,2,OO,4768,N616QX,SEA,GEG,1110,1111.0,1.0,27.0,1138.0,67.0,69.0,38.0,224,1216.0,4.0,1217,1220.0,3.0,False,False,,,,,,
2015,2,18,3,WN,554,N246LV,SJC,LAS,1640,1635.0,-5.0,7.0,1642.0,80.0,75.0,64.0,386,1746.0,4.0,1800,1750.0,-10.0,False,False,,,,,,
2015,8,27,4,WN,2830,N283WN,MSY,HOU,2135,2125.0,-10.0,13.0,2138.0,70.0,61.0,45.0,302,2223.0,3.0,2245,2226.0,-19.0,False,False,,,,,,
2015,4,17,5,B6,717,N298JB,BOS,JFK,1101,1055.0,-6.0,10.0,1105.0,78.0,59.0,43.0,187,1148.0,6.0,1219,1154.0,-25.0,False,False,,,,,,
2015,5,9,6,OO,2886,N492SW,LAX,FAT,2000,1954.0,-6.0,14.0,2008.0,57.0,63.0,44.0,209,2052.0,5.0,2057,2057.0,0.0,False,False,,,,,,
2015,9,20,7,AA,1024,N3MWAA,DFW,IAH,2030,2039.0,9.0,17.0,2056.0,75.0,70.0,45.0,224,2141.0,8.0,2145,2149.0,4.0,False,False,,,,,,
2015,3,17,2,AA,1551,N3BKAA,BOS,ORD,1356,1419.0,23.0,18.0,1437.0,179.0,181.0,145.0,867,1602.0,18.0,1555,1620.0,25.0,False,False,,2.0,0.0,0.0,23.0,0.0
2015,4,23,4,WN,406,N770SA,BOS,MKE,700,657.0,-3.0,18.0,715.0,160.0,141.0,120.0,860,815.0,3.0,840,818.0,-22.0,False,False,,,,,,
2015,9,1,2,WN,1776,N714CB,MCI,MDW,720,715.0,-5.0,5.0,720.0,85.0,82.0,64.0,405,824.0,13.0,845,837.0,-8.0,False,False,,,,,,
